old_bounds,new_bounds,node_attributes,new_attributes,change_types,class
"[0,210][1080,1583]","[0,210][1080,1583]","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1583]'}","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1583]'}",NC,RelativeLayout
"[422,328][658,564]","[422,328][658,564]","{'index': '0', 'text': '', 'resource-id': 'com.emanuelef.remote_capture:id/logo', 'class': 'android.widget.ImageView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[422,328][658,564]'}","{'index': '0', 'text': '', 'resource-id': 'com.emanuelef.remote_capture:id/logo', 'class': 'android.widget.ImageView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[422,328][658,564]'}",NC,ImageView
"[329,617][751,688]","[329,617][751,688]","{'index': '1', 'text': 'PCAPdroid v1.3.6', 'resource-id': 'com.emanuelef.remote_capture:id/app_version', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[329,617][751,688]'}","{'index': '1', 'text': 'PCAPdroid v1.3.7', 'resource-id': 'com.emanuelef.remote_capture:id/app_version', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[329,617][751,688]'}",['TC'],TextView
"[39,819][1041,913]","[39,819][1041,913]","{'index': '2', 'text': 'PCAPdroid is an open source network capture and monitoring tool which works without root privileges.', 'resource-id': 'com.emanuelef.remote_capture:id/app_description', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,819][1041,913]'}","{'index': '2', 'text': 'PCAPdroid is an open source network capture and monitoring tool which works without root privileges.', 'resource-id': 'com.emanuelef.remote_capture:id/app_description', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,819][1041,913]'}",NC,TextView
"[39,966][1041,1060]","[39,966][1041,1060]","{'index': '3', 'text': 'Copyright (C) 2020-21 - Emanuele Faranda black.silver@hotmail.it', 'resource-id': 'com.emanuelef.remote_capture:id/app_copyright', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,966][1041,1060]'}","{'index': '3', 'text': 'Copyright (C) 2020-21 - Emanuele Faranda black.silver@hotmail.it', 'resource-id': 'com.emanuelef.remote_capture:id/app_copyright', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,966][1041,1060]'}",NC,TextView
"[39,1113][1041,1336]","[39,1113][1041,1336]","{'index': '4', 'text': 'PCAPdroid is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the GNU General Public License for more details.', 'resource-id': 'com.emanuelef.remote_capture:id/app_no_warranty', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,1113][1041,1336]'}","{'index': '4', 'text': 'PCAPdroid is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the GNU General Public License for more details.', 'resource-id': 'com.emanuelef.remote_capture:id/app_no_warranty', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,1113][1041,1336]'}",NC,TextView
"[39,1389][280,1440]","[39,1389][280,1440]","{'index': '5', 'text': 'GPLv3 License', 'resource-id': 'com.emanuelef.remote_capture:id/app_license_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1389][280,1440]'}","{'index': '5', 'text': 'GPLv3 License', 'resource-id': 'com.emanuelef.remote_capture:id/app_license_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1389][280,1440]'}",NC,TextView
"[39,1493][249,1544]","[39,1493][249,1544]","{'index': '6', 'text': 'Source Code', 'resource-id': 'com.emanuelef.remote_capture:id/app_source_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1493][249,1544]'}","{'index': '6', 'text': 'Source Code', 'resource-id': 'com.emanuelef.remote_capture:id/app_source_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1493][249,1544]'}",NC,TextView
"[0,0][1080,63]","[0,0][1080,63]","{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}","{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",NC,
"[0,0][0,0]","[0,0][0,0]","{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}","{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",NC,
