node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,6,0,"(5, '1')",10.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ScrollView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ScrollView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ScrollView
12,7,0,"(6, '0')",11.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1583]'}",valid,"[0,210][1080,1583]","[0,210][1080,1583]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1583]'}",RelativeLayout
13,8,0,"(7, '0')",12.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'com.emanuelef.remote_capture:id/logo', 'class': 'android.widget.ImageView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[422,328][658,564]'}",valid,"[422,328][658,564]","[422,328][658,564]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.emanuelef.remote_capture:id/logo', 'class': 'android.widget.ImageView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[422,328][658,564]'}",ImageView
14,8,1,"(7, '0')",12.0,Leaf,"{'index': '1', 'text': 'PCAPdroid v1.3.6', 'resource-id': 'com.emanuelef.remote_capture:id/app_version', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[329,617][751,688]'}",valid,"[329,617][751,688]","[329,617][751,688]",1,['TC'],"{'index': '1', 'text': 'PCAPdroid v1.3.7', 'resource-id': 'com.emanuelef.remote_capture:id/app_version', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[329,617][751,688]'}",TextView
15,8,2,"(7, '0')",12.0,Leaf,"{'index': '2', 'text': 'PCAPdroid is an open source network capture and monitoring tool which works without root privileges.', 'resource-id': 'com.emanuelef.remote_capture:id/app_description', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,819][1041,913]'}",valid,"[39,819][1041,913]","[39,819][1041,913]",0,NC,"{'index': '2', 'text': 'PCAPdroid is an open source network capture and monitoring tool which works without root privileges.', 'resource-id': 'com.emanuelef.remote_capture:id/app_description', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,819][1041,913]'}",TextView
16,8,3,"(7, '0')",12.0,Leaf,"{'index': '3', 'text': 'Copyright (C) 2020-21 - Emanuele Faranda black.silver@hotmail.it', 'resource-id': 'com.emanuelef.remote_capture:id/app_copyright', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,966][1041,1060]'}",valid,"[39,966][1041,1060]","[39,966][1041,1060]",0,NC,"{'index': '3', 'text': 'Copyright (C) 2020-21 - Emanuele Faranda black.silver@hotmail.it', 'resource-id': 'com.emanuelef.remote_capture:id/app_copyright', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,966][1041,1060]'}",TextView
17,8,4,"(7, '0')",12.0,Leaf,"{'index': '4', 'text': 'PCAPdroid is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the GNU General Public License for more details.', 'resource-id': 'com.emanuelef.remote_capture:id/app_no_warranty', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,1113][1041,1336]'}",valid,"[39,1113][1041,1336]","[39,1113][1041,1336]",0,NC,"{'index': '4', 'text': 'PCAPdroid is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the GNU General Public License for more details.', 'resource-id': 'com.emanuelef.remote_capture:id/app_no_warranty', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[39,1113][1041,1336]'}",TextView
18,8,5,"(7, '0')",12.0,Leaf,"{'index': '5', 'text': 'GPLv3 License', 'resource-id': 'com.emanuelef.remote_capture:id/app_license_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1389][280,1440]'}",valid,"[39,1389][280,1440]","[39,1389][280,1440]",0,NC,"{'index': '5', 'text': 'GPLv3 License', 'resource-id': 'com.emanuelef.remote_capture:id/app_license_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1389][280,1440]'}",TextView
19,8,6,"(7, '0')",12.0,Leaf,"{'index': '6', 'text': 'Source Code', 'resource-id': 'com.emanuelef.remote_capture:id/app_source_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1493][249,1544]'}",valid,"[39,1493][249,1544]","[39,1493][249,1544]",0,NC,"{'index': '6', 'text': 'Source Code', 'resource-id': 'com.emanuelef.remote_capture:id/app_source_link', 'class': 'android.widget.TextView', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[39,1493][249,1544]'}",TextView
20,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",ignored,"[0,0][1080,63]","[0,0][1080,63]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",
21,2,2,"(1, '0')",2.0,Leaf,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.emanuelef.remote_capture', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
