node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,1,"(8, '0')",9.0,Leaf,"{'index': '1', 'text': 'next shuttle', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_type', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[445,340][636,391]'}",valid,"[445,340][636,391]","[445,741][636,792]",2,"['VT', 'VS']","{'index': '1', 'text': 'next shuttle', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_type', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[445,741][636,792]'}",TextView
12,9,2,"(8, '0')",9.0,Leaf,"{'index': '2', 'text': 'NCBS', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_origin', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,412][621,497]'}",valid,"[459,412][621,497]","[459,792][621,877]",2,"['VT', 'VS']","{'index': '2', 'text': 'NCBS', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_origin', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,792][621,877]'}",TextView
15,9,5,"(8, '0')",9.0,Leaf,"{'index': '5', 'text': 'SEE FULL TIMETABLE', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_see_all', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[339,848][741,974]'}",valid,"[339,848][741,974]","[339,1207][741,1333]",2,"['VT', 'VS']","{'index': '5', 'text': 'SEE FULL TIMETABLE', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_see_all', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[339,1207][741,1333]'}",Button
16,9,6,"(8, '0')",9.0,Leaf,"{'index': '6', 'text': 'Or\nselect different transport route', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_change_route', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[289,995][792,1089]'}",valid,"[289,995][792,1089]","[289,1354][792,1448]",2,"['VT', 'VS']","{'index': '6', 'text': 'Or\nselect different transport route', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_change_route', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[289,1354][792,1448]'}",TextView
18,9,8,"(8, '0')",9.0,Leaf,"{'index': '8', 'text': 'GOI', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_covid_who', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[183,1329][414,1455]'}",valid,"[183,1329][414,1455]","[273,1207][504,1333]",7,"['TC', 'TXC', 'HT', 'VT', 'VS', 'HS', 'CC']","{'index': '8', 'text': 'SEE FULI', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_covid_who', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[273,1207][504,1333]'}",Button
20,9,9,"(8, '0')",9.0,Leaf,"{'index': '10', 'text': 'HELPLINES', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_emergency', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[645,1329][897,1455]'}",valid,"[645,1329][897,1455]","[501,1207][753,1333]",7,"['TC', 'TXC', 'HT', 'VT', 'VS', 'HS', 'CC']","{'index': '10', 'text': 'L TIMETABLE', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/hm_emergency', 'class': 'android.widget.Button', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[501,1207][753,1333]'}",Button
21,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/bottom_navigation', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}",valid,"[0,1647][1080,1794]","[0,1647][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/bottom_navigation', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}",FrameLayout
22,8,0,"(7, '1')",21.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}",valid,"[0,1647][1080,1794]","[0,1647][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1647][1080,1794]'}",ViewGroup
23,9,0,"(8, '0')",22.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/homeFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Home', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[0,1647][252,1794]'}",valid,"[0,1647][252,1794]","[0,1647][252,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/homeFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Home', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[0,1647][252,1794]'}",FrameLayout
24,10,0,"(9, '0')",23.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1794]'}",valid,"[55,1728][196,1794]","[55,1728][196,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1794]'}",ViewGroup
21,9,7,"(8, '0')",9.0,Leaf,,,,"[281,999][800,1108]",1,['CA'],"{'index': '7', 'text': '08:00 AM', 'resource-id': 'TextView-7', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[281,999][800,1108]'}",TextView
26,11,0,"(10, '0')",24.0,Leaf,"{'index': '0', 'text': 'Home', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/largeLabel', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1779]'}",valid,"[55,1728][196,1779]","[55,1728][196,1779]",0,NC,"{'index': '0', 'text': 'Home', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/largeLabel', 'class': 'android.widget.TextView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[55,1728][196,1779]'}",TextView
27,10,1,"(9, '0')",23.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[94,1668][157,1731]'}",valid,"[94,1668][157,1731]","[94,1668][157,1731]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[94,1668][157,1731]'}",ImageView
28,9,1,"(8, '0')",22.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/timetableFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Timetable', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1647][459,1794]'}",valid,"[252,1647][459,1794]","[252,1647][459,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/timetableFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Timetable', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1647][459,1794]'}",FrameLayout
29,10,0,"(9, '1')",28.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1728][459,1794]'}",valid,"[252,1728][459,1794]","[252,1728][459,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[252,1728][459,1794]'}",ViewGroup
30,10,1,"(9, '1')",28.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[324,1689][387,1752]'}",valid,"[324,1689][387,1752]","[324,1689][387,1752]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[324,1689][387,1752]'}",ImageView
31,9,2,"(8, '0')",22.0,Parent,"{'index': '2', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/contactsFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Contacts', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,1647][666,1794]'}",valid,"[459,1647][666,1794]","[459,1647][666,1794]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/contactsFragment', 'class': 'android.widget.FrameLayout', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': 'Contacts', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[459,1647][666,1794]'}",FrameLayout
32,10,0,"(9, '2')",31.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[468,1728][657,1794]'}",valid,"[468,1728][657,1794]","[468,1728][657,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[468,1728][657,1794]'}",ViewGroup
33,10,1,"(9, '2')",31.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[531,1689][594,1752]'}",valid,"[531,1689][594,1752]","[531,1689][594,1752]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.rohitsuratekar.NCBSinfo:id/icon', 'class': 'android.widget.ImageView', 'package': 'com.rohitsuratekar.NCBSinfo', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[531,1689][594,1752]'}",ImageView
